CustomerID,Cluster_X,Cluster_Y,Annual_Spending,Purchase_Frequency,Age,Income_Level,City,Gender
CUST000046,-3.5972663654580592,-0.3045282575483606,4862.45086862561,18.699304849506948,35.05143140541849,39318.143906066216,Hải Phòng,M
CUST000047,-4.47556645828748,-0.2914842115531954,4485.07462755704,19.59008246652897,38.93378344469712,76099.26589450333,TP.HCM,M
CUST000048,2.1360458401688422,3.969278712364076,2512.899830320378,6.329846306428511,23.711156446051177,39055.81076662513,TP.HCM,F
CUST000049,2.7736758812230997,-3.291407971018953,8862.943407349052,27.993243592591842,37.28235659399428,108974.8271146155,TP.HCM,F
CUST000050,1.9281932130604191,-3.893357109455158,5630.0796330133035,22.273518749127806,58.02774843817858,96003.21720258798,TP.HCM,M
CUST000051,2.5003060742214966,3.6219221162417914,2614.645044000003,9.286283776642291,38.76714909035327,43910.899183857764,Hải Phòng,F
CUST000052,-3.8437499944925415,0.08435742719081274,3918.556913657243,18.279894569387146,33.19449709114261,60282.97636252478,Đà Nẵng,M
CUST000053,2.0302740126618612,-3.437871814155687,5912.6232512304505,25.61492036134644,42.724922803147926,85131.75482347222,Hà Nội,M
CUST000054,1.4042894339985812,4.138510516017562,2087.275749494128,10.31139078706168,37.26904877450955,12600.285579251315,Đà Nẵng,M
CUST000055,1.8152710164540284,-3.945625620624532,7656.568706138541,23.903217574436336,57.724656580942806,81434.75024558524,Hải Phòng,F
CUST000056,-3.444916159994353,-0.04187688844655212,2536.6413567344794,18.784974686461258,24.703447443075806,45119.80553964837,Cần Thơ,F
CUST000057,1.6884895486496556,-4.120108084133933,6980.753319498364,20.38519255707949,50.43145032047423,86149.13605677489,Hà Nội,F
CUST000058,2.8829804136328465,-3.632119059409779,8971.370998892911,25.29743712688641,43.90403608446034,77323.54663086544,Hà Nội,M
CUST000059,2.496532640227144,-3.3465958310887243,7137.963886718184,19.28384083536079,40.844829025390986,53428.75741421478,Cần Thơ,F
CUST000060,-3.9532893819636956,-0.578301773803683,3924.691391598207,12.247671493678727,21.019179600812166,52104.14334474576,TP.HCM,F
CUST000061,-3.978778667648882,0.5106644833905714,3527.549362312995,14.205591378586062,60.97437207375224,51532.2729008061,Hải Phòng,M
CUST000062,1.8514173424853972,3.3129204451870824,1759.686193885635,14.580348650865158,31.624584558133403,32564.335830814165,Cần Thơ,F
CUST000063,2.1286323194550865,-3.383131545307683,6381.544447997063,28.750717553846254,42.27273698123136,115632.66865802096,Đà Nẵng,M
CUST000064,1.4532439455282193,-4.241328795542318,10698.47315338233,22.14153081080643,48.4265335390019,87329.87498799102,Đà Nẵng,M
CUST000065,-4.3180946900985,0.07310616344757369,4966.066748278604,11.040338747905805,23.70184969735437,61301.355314629785,Cần Thơ,F
CUST000066,-4.0140988510226006,0.013930964446844643,5409.287396693694,14.158047877851867,29.81374998735617,67502.95125012974,Hải Phòng,F
CUST000067,1.8838575673886848,-3.5797115153188868,8161.335549270197,24.804638623491357,45.61725196974174,90972.20897683805,Hà Nội,M
CUST000068,-4.3712192411170445,-0.1514324763684652,5438.571067059939,17.736419963738964,40.17000302513935,41221.51249633948,Hà Nội,F
CUST000069,-4.258874144737275,0.007827315063250136,5256.95273612782,15.538333139248987,38.60860609565681,77065.05401094537,TP.HCM,F
CUST000070,2.199101658064087,-3.3910270880729643,8601.292307031887,25.13315148618457,40.24950873545036,84131.38375184637,Hải Phòng,F
CUST000071,-4.077254453194891,-0.09095393485028262,4366.474264547512,20.24592327584118,40.20865692561573,74268.28129385013,Đà Nẵng,M
CUST000072,2.046976838160332,3.8533987445795366,1095.649682151432,10.867111913341601,36.16604022861864,45457.08338520571,Đà Nẵng,M
CUST000073,2.1162382678226543,-3.45057183664353,6362.877720679815,22.96438010518369,43.67494871745894,73973.24798913118,TP.HCM,F
CUST000074,-4.251620178404212,-0.08750812493798303,3978.044434524103,10.434336831091123,30.572829304678244,44496.117188907454,Đà Nẵng,M
CUST000075,1.6739075742918499,-3.791648363026476,7683.425913212226,26.3467752059011,45.6286162377532,82211.13278576844,TP.HCM,F
CUST000076,2.001157787081342,-3.8807827974320723,8666.383884564799,22.1003853735099,27.970127244681503,61009.07856708534,TP.HCM,F
CUST000077,2.0402691684764154,3.2334151700802902,1943.880513538502,7.829634212341169,28.388748100740287,30426.11341800533,Cần Thơ,F
CUST000078,1.8108894896271936,3.627186972573523,2878.5163626142294,5.328692741172015,32.59262496625009,49099.7853189569,Hà Nội,F
CUST000079,-4.253379587893293,0.1367712585512108,3752.8972463329337,17.00095340279296,37.38558070639547,55873.62153234771,Hải Phòng,M
CUST000080,2.154340581330697,3.2385864563525795,1937.670849568346,6.307130441842943,36.86632177181245,46871.12123014209,Hải Phòng,F
CUST000081,-4.0107299325017305,0.48955706972673263,2992.5010833982496,10.006788792522727,35.61343664240864,75529.70252937179,Hà Nội,M
CUST000082,2.169146428063764,3.2781610380165,2309.7543700592482,6.22189153112868,29.472992090765878,31246.9542709803,Hải Phòng,M
CUST000083,2.2194139499150394,3.2322806258605463,2873.1450299298535,9.965700885541281,26.468876970914298,30974.691847629147,Đà Nẵng,F
CUST000084,2.6331802763757057,3.276238751402186,2916.551597138135,8.770992336757491,17.772268250937305,26891.15326116425,Đà Nẵng,F
CUST000085,1.628633614804413,3.5928030592814517,1636.373718267169,4.029051287473463,27.501198845671038,29963.24614508962,Hải Phòng,M
CUST000086,2.117385303312502,-3.5430382661037734,6773.509633866546,27.485189189828976,48.665344918309586,119156.29747079956,Cần Thơ,F
CUST000087,1.925553105450761,-3.439587971306944,9063.547027518507,18.616081279013006,37.16223020226555,66482.32002366406,Hải Phòng,F
CUST000088,2.0046754487602088,-3.6727283369663444,7599.041965121793,24.505518318185647,35.77334077435404,69520.50574229231,TP.HCM,M
CUST000089,2.5084770285648763,-3.5401969179725796,8062.459375310085,31.75571599623314,31.501245223114317,78396.11193420399,TP.HCM,M
CUST000090,-3.2851906441195786,-0.33359010773224906,5491.853700507858,15.376705876694569,31.87868632458713,69795.0230401298,Hà Nội,M
CUST000091,-4.438066914096154,0.2138995290517164,4325.288962070025,17.961333690225914,37.4540974177134,50959.083639425255,Đà Nẵng,F
CUST000092,-3.7152127559591457,0.7768690926055841,3253.659706379126,14.141989732703124,45.55365546750707,64772.077774814476,Cần Thơ,F
CUST000093,2.689282937911784,3.584157181858613,3297.647485162913,6.692295592728701,32.940539107373866,25139.287486648678,Hải Phòng,M
CUST000094,2.2118315460926463,-3.523892545515781,7597.440081655905,19.998674701577702,30.648860017056876,104321.13587278567,TP.HCM,M
CUST000095,2.0971419504348208,3.7556206267013272,3401.8800714843883,10.632642660354263,33.67380056540578,38430.489443464045,Đà Nẵng,F
CUST000096,-4.203441917437666,0.0392221731858274,3673.508624289765,17.204506416347822,34.77799776564675,90966.37950062967,Đà Nẵng,M
CUST000097,-4.306898065353243,0.1944841301531577,3633.026543567448,11.161070660668264,34.84452846356425,56261.91978221454,Cần Thơ,M
CUST000098,2.018938151157622,3.627244401326778,1596.120114225152,9.054987064922177,31.026190394310458,23351.62805322853,Cần Thơ,F
CUST000099,-3.7788692824938424,0.15032825098195357,4543.024485015127,8.345240087214467,45.68161034875985,47408.220982719766,Cần Thơ,M
CUST000100,-4.321971441917578,0.626861616508432,5567.467851070685,17.228118489951214,44.613603598188135,57069.03822509679,Cần Thơ,F
CUST000101,2.352731759098411,-3.2358150115819795,11278.417276763406,21.289020117900595,34.156419975101684,85217.63498893981,TP.HCM,M
CUST000102,2.3072028981625454,-3.5935991675799555,8479.7541628931,26.05563139863566,39.32783233895608,66457.96305954306,Cần Thơ,F
CUST000103,2.1323389789443814,3.5225295416725624,1840.9305042870767,9.705933848038311,24.75220543022656,39829.864129521775,Đà Nẵng,F
CUST000104,2.6257893744667617,-3.5376003509476455,6913.433606566149,24.718327127758393,60.626073100212544,103815.0754113601,Đà Nẵng,M
CUST000105,2.0592873946300307,2.887236914532699,3452.872546516953,9.148765130171789,16.139070586314457,40024.62957520199,Hải Phòng,M
CUST000106,-4.393251479150513,0.07177405923334486,4152.010450404417,21.97604093630293,50.83936440963483,57958.62514596782,Đà Nẵng,M
CUST000107,-3.83792024857858,-0.16535571489856002,2247.466485216351,11.015820239320432,17.437697655204232,48705.55913199882,Đà Nẵng,F
CUST000108,-4.027962221499504,0.007170912985486641,4310.819664841079,19.88877672042718,44.0511918316939,60299.5008137706,TP.HCM,M
CUST000109,-4.3926963208469045,0.1447417245729556,4343.806099902804,15.173693635265645,41.01580045402179,39947.18728326999,Đà Nẵng,F
CUST000110,1.9465014619413537,3.4519421221027784,2382.5171829957594,12.879292203826578,25.02870941197159,21710.36475852862,Hà Nội,M
CUST000111,2.120083433379867,-3.0789773200228483,9733.817368154783,25.402520397094236,40.79296259283837,95965.00940178223,Đà Nẵng,F
CUST000112,-4.177640784710879,-0.17208053186907027,4275.079769064479,9.657233913227696,26.143476022467347,47013.59359589585,Hải Phòng,M
CUST000113,2.430366772996317,3.589006032533594,724.1776420385193,8.70812919147311,26.17393077367629,47398.548850626714,Hải Phòng,F
CUST000114,2.2685828371315173,-3.6710371763425127,6668.734525043466,25.956748520590654,46.42200085014425,93076.52435824678,Cần Thơ,F
CUST000115,-4.10998982486025,-0.5645547136492917,3872.5388335242983,10.47397879459135,37.515879179988445,64098.937313857576,TP.HCM,F
CUST000116,-3.866812951714785,0.4461738466007782,4717.439080725842,15.0631390934426,45.51121747757998,33941.549781492984,Hải Phòng,F
CUST000117,-4.020168939990189,-0.05519500090580374,4566.141115149002,13.382150848303585,26.708410775146,65838.01110393732,Hà Nội,F
CUST000118,-4.734987144827423,0.46003011038889763,4475.169685873353,9.748348092967044,39.42562429022807,30856.223611531565,Hà Nội,F
CUST000119,2.484351759287173,-3.6112447941332464,8813.295392507132,26.53888587424708,48.20385109205063,95736.01361756261,Cần Thơ,M
CUST000120,-3.420145756179227,-0.052765743729700984,4912.641361442966,8.22384287509838,43.71353675731017,34224.10505348422,TP.HCM,F
CUST000121,1.9474415340233482,3.9328321586055375,1380.254796213851,6.841931606387906,26.122426196859916,39108.87435532177,TP.HCM,M
CUST000122,-4.127490064676979,-0.13191931748225247,4070.1671768521464,11.613122688293975,24.28980437468512,49012.25508332938,Đà Nẵng,M
CUST000123,1.8072379262034197,3.43405295654992,2300.504299862015,5.252734876599318,31.711338141867547,40997.58417155895,Hà Nội,M
CUST000124,2.0417129315762113,-3.6458051631431005,5560.494814180336,28.438799367824892,46.04852148972679,120915.42850873676,Hà Nội,M
CUST000125,2.045242122688721,3.5485592050411587,1569.5658797723186,8.748828374629136,39.91405846608904,28930.678387657823,Hà Nội,M
CUST000126,2.2086496892510126,3.0732903523932857,2169.260983490847,0.6778879556747484,28.74117521104656,39979.03294778495,Hà Nội,M
CUST000127,2.081136502901719,-3.613662780549726,6507.720926652354,25.63927462771405,44.38045231419205,117776.42342554168,Hải Phòng,M
CUST000128,2.528727732455646,3.634051510287881,2525.916970946863,7.447132994501864,26.69960926506123,44011.14759777652,TP.HCM,F
CUST000129,-4.286961837804302,-0.06403414551355417,4013.4143302993466,15.775236033324473,33.57714307554852,58442.366113832206,Đà Nẵng,M
CUST000130,-4.065903057671705,0.5029311936825848,5880.1232895854,14.974396989587447,38.00968376642411,70903.16323752866,Hải Phòng,M
CUST000131,-4.25311323334963,0.5478029140640809,5059.355409715436,12.995048169999688,27.038684944570452,55691.47315791515,TP.HCM,F
CUST000132,1.1568796787136053,4.1417487502076415,3669.803683227783,7.382480420235968,26.444669121975444,34211.13280796258,Cần Thơ,F
CUST000133,2.513515285199151,3.531660364100669,2267.636867017769,3.906587439148157,28.746308601446284,51015.379673986885,Hà Nội,M
CUST000134,-4.493682079843918,-0.23334500627726257,5326.9460609428,15.80754877716593,26.20846800906454,52041.35670908812,Đà Nẵng,F
CUST000135,2.46176976734887,-3.3482229727716675,8795.291853803685,23.03496938152583,35.43764989120604,74699.26985495057,TP.HCM,M
CUST000136,-4.691661201440534,-0.026736011853836523,5726.104585334068,19.16010687945075,33.64955398137226,61954.97497581765,Cần Thơ,F
CUST000137,1.7279248404700522,-3.343670438326635,9607.699869993115,26.690294804810925,56.6074203862337,109358.27489216728,Hà Nội,M
CUST000138,2.1586198888382504,-3.7049552193834225,8757.052421784956,31.599527739580864,59.457573149103084,90747.52284638351,Cần Thơ,F
CUST000139,-3.64586916788416,-0.7463425969605239,5025.9441806248,16.576506041736593,43.01639716903692,44549.21415438479,Cần Thơ,M
CUST000140,1.9852241587627928,3.705588142416221,3358.033439658207,5.215202484032012,23.030237437909605,35352.5170793035,Hải Phòng,F
CUST000141,-4.05677055033086,0.012177507361164715,5428.388679136171,14.514765314441677,41.437340011921094,56672.98191215687,Cần Thơ,M
CUST000142,2.5591727077013338,-2.804405880180951,8326.527576417639,23.469465014469705,31.538730447018516,92486.43724206624,Hải Phòng,F
CUST000143,2.129332925232307,-3.2683760138025812,8048.344456616067,20.101882781317435,36.807771272908965,59615.93752535008,Hải Phòng,F
CUST000144,2.398483479881467,-3.5331430915581508,6282.217014448859,28.42832267714789,42.76151726098395,82444.21351917706,Cần Thơ,F
CUST000145,2.4139691417140785,-3.3408579499158075,7420.233687407937,23.518475344185607,37.28369764071847,72807.64614495152,TP.HCM,F
CUST000146,2.3135068159286707,3.4985343847512347,3643.0081296294165,10.428972590444724,28.721191352476332,44126.28640361979,Cần Thơ,F
CUST000147,2.0146481772590006,2.7691737676107575,3647.447735481661,8.692135247224888,30.7048740179908,37344.07045806924,Cần Thơ,M
CUST000148,1.7714880588334665,4.065474648362536,2727.8036747084548,8.305365001121983,29.25811638144693,39684.17226285494,TP.HCM,M
CUST000149,-4.050412922494616,0.34856349078245713,2920.6548379297396,18.712288026642756,26.385872708136578,40606.64490453568,Hà Nội,M
CUST000150,1.6638455998902137,3.074995960252426,929.3686817288205,8.919042601796068,30.745251604028688,21629.341858921824,Đà Nẵng,F
CUST000151,2.1372215182950733,3.228083740838496,2868.659892323092,8.27788276384677,30.60248565609121,37968.42990572291,Hà Nội,F
CUST000152,1.9985944816843586,3.663198825834878,3338.719910250833,11.728587688574944,17.36861990652134,29120.19918994187,Cần Thơ,F
CUST000153,1.9998166149723406,-3.0715729221409975,7809.041843560319,15.309321815943855,49.04772442764692,97420.88222339963,Hà Nội,M
CUST000154,2.0580671638623174,3.8335467770189173,2435.146315651666,8.370287545110946,31.82122095037242,28228.8135537785,Đà Nẵng,M
CUST000155,1.6706452726122354,3.9348700969186448,3895.6670960601987,3.625360658543749,23.973910926025276,48952.82547572783,Hà Nội,M
CUST000156,-3.982455907886343,0.1389554385802754,4704.153871996027,11.16059879113482,41.521678851156864,55991.08620250496,Đà Nẵng,F
CUST000157,-3.946968921319998,0.13898655903543186,4317.281538185673,14.100321841778594,26.640602238334914,53441.96408980716,Hà Nội,F
CUST000158,-4.08192511857766,0.531240190690653,6177.684090899809,14.195648257598528,18.898302020065657,45348.784942606995,Hải Phòng,F
CUST000159,-3.96118407178628,-0.09405890585171937,5427.6455318033,10.052186966228618,31.328564289527687,56980.48763845287,Cần Thơ,M
CUST000160,2.4271647147100843,-3.485304270454342,10085.683339328374,27.389686708601687,39.1738223807471,101066.20750604208,Đà Nẵng,F
CUST000161,2.309937434981496,-3.8219709965380373,9015.427434352692,21.85868725618431,62.32044854245282,53882.70473475533,Cần Thơ,F
CUST000162,-4.20244449224075,-0.019839784387746737,3869.55480920682,13.32050335086257,46.22969371585736,56902.59583791572,Hải Phòng,F
CUST000163,1.7844925681196382,-4.157923877244967,5855.439766955898,23.637866870783355,54.52438875474877,84669.47703993594,Hà Nội,M
CUST000164,-4.26262089553721,0.13751601106544528,4872.794158529206,6.700161276418788,41.55960552141374,69105.44814806961,Cần Thơ,M
CUST000165,-3.86577624979151,0.5545826499889234,4667.68133344924,22.648712190651814,34.98428192626806,35732.39916324655,Hà Nội,M
CUST000166,-4.017122103817459,-0.38904958438675397,4954.331433152229,11.250344846254748,30.832945164089423,54087.41310763549,Hà Nội,F
CUST000167,1.971469192500929,3.777003488756558,3187.8668491739663,12.890389894623231,21.424965021976252,33289.838015501206,Cần Thơ,F
CUST000168,-4.020890278547687,0.3952792606823879,3481.157530625348,21.344456525685246,31.102378638835688,45876.851203558246,Đà Nẵng,M
CUST000169,2.1504442804220463,3.1322081824984873,2954.6187017222273,9.111020801986538,21.373289032870023,26973.585352196027,Đà Nẵng,F
CUST000170,-4.303291871775654,0.12211568613736053,4860.0164652382255,15.15233802287797,36.087849058607965,65437.1446981155,Cần Thơ,F
CUST000171,-3.586264798937984,0.03130678125696388,4271.848650711766,17.259456528623836,24.315625141541712,64046.944782305596,Đà Nẵng,F
CUST000172,-4.081512340839685,0.1364222736423403,4782.4497640556,13.044800806596275,31.51892654798703,61094.55814082345,TP.HCM,M
CUST000173,-4.091252511022766,-0.363304859928737,3775.61483487783,15.831718767846697,32.84430538640231,46554.000903166445,Hà Nội,M
CUST000174,1.602633007063356,3.3809841910189875,3369.1045689646703,6.232238807614797,30.601249662835176,32126.946975129,Cần Thơ,M
CUST000175,-4.150825621399958,0.8160507499768856,3914.9368286034005,17.601958559953744,21.489255415485026,65625.64699528115,Hải Phòng,F
CUST000176,2.1739534587990756,-3.982557438341666,8986.125954092193,25.327921322276058,46.70059224505772,101827.92257191378,Cần Thơ,M
CUST000177,2.2115640258321205,3.4021329973921985,2766.6958810087026,4.239794845114944,26.66455043665088,24596.39816862469,Cần Thơ,M
CUST000178,-4.469884386098101,0.059058370760737056,5673.842020366703,17.65820965757673,26.61551749102425,36638.42885508002,Hà Nội,M
CUST000179,-3.8585930262868593,-0.130645911170953,3448.4524416598388,18.09909356029743,39.10506791486382,34176.27155688674,Hải Phòng,M
CUST000180,2.051929784568086,-3.488192566861798,7922.376579375526,24.761998719116267,53.21589010655786,82199.81556529833,Hà Nội,M
CUST000181,2.6050443907380787,3.241489327676447,505.7516004837173,9.187742662874136,17.908187296087537,46471.07574557016,Đà Nẵng,F
CUST000182,2.188751594089308,3.3310476969729788,2100.6888388237076,7.648483985076874,30.8682268911537,29434.55404666788,Cần Thơ,F
CUST000183,-4.366174789490064,-0.06738994499910737,3522.2455989579516,13.526669159843294,35.09511839940994,39689.54800117691,Hà Nội,F
CUST000184,1.7184598846262562,-3.338854452654694,7484.616999541062,26.83780726855616,53.84720339485847,95935.95467503546,TP.HCM,F
CUST000185,2.3327641574020723,3.460717820373282,3457.7344217982827,12.722440358097227,19.362351215207035,39234.39947154935,Cần Thơ,F
CUST000186,2.0803484761564772,-3.577234034304623,9417.514433261302,22.258054517720627,40.48842009553405,90267.48201440625,Đà Nẵng,F
CUST000187,2.2250815928058207,-3.871225140109286,10046.499283743926,26.05242319270433,38.470262043664285,90124.9034792894,Hà Nội,M
CUST000188,1.8258340431035764,-3.5886698268507167,9896.920178674298,22.96181328966433,45.62514450375718,80930.27532897553,Hà Nội,F
CUST000189,-3.975676218302817,0.4021351338069434,4448.418742784422,13.07856131003458,31.91238208806617,54598.30227607713,TP.HCM,F
CUST000190,-3.7779019378201606,0.15664276378018074,3728.1096248140457,8.623294698929586,25.885725624620363,63101.97281185952,Đà Nẵng,F
CUST000191,2.2033314367976313,-3.57280035569409,7241.173715166042,26.955241923550012,51.893088995983554,66751.28793796436,TP.HCM,F
CUST000192,-4.26449352112381,0.30898824527434837,3614.971367737201,17.092876044707747,50.76849825589217,19287.610311885706,Cần Thơ,F
CUST000193,1.9258117825729584,-3.4728285118820637,8036.181436223178,26.461469936052215,46.11248318922734,68177.0477886246,Hải Phòng,F
CUST000194,1.8553763199136315,3.8756320989337096,1853.9269279213631,6.962278157999517,28.838928151109265,45848.853713682605,Hà Nội,F
CUST000195,-3.8815940115966856,0.6812078573413187,4605.075971208295,19.329514845293772,26.620207853206814,70872.91398255744,TP.HCM,F
CUST000196,2.255668080941053,-3.112414338707859,8996.895147105346,20.25824519182162,32.38402814247202,95640.28771682976,Hà Nội,M
CUST000197,-4.240078979402062,-0.06276656212335834,2994.934143096295,21.46392671967172,37.51592807261738,56573.34635414121,Hà Nội,F
CUST000198,2.278125142534907,3.2714374634479904,2321.221995810449,5.4878576309525995,29.430993554038324,30998.778550282164,TP.HCM,F
CUST000199,-4.193539465306605,0.20589553708701022,3492.037765086362,16.22069053832203,30.121309119262047,36186.7318289227,Hà Nội,F
CUST000200,2.1862843558244873,-3.5345021233337297,9963.31769068354,28.343928464700127,38.57740444839326,85291.87383278324,Đà Nẵng,F
CUST000201,-4.538417323485742,0.18180298540369189,6554.095582923643,11.934080908365722,35.36279292638335,56211.36364347497,Đà Nẵng,F
CUST000202,-4.243527173492642,-0.16405768237211762,4959.475058969009,8.21161542684218,39.57609741940372,68110.30497614104,Hải Phòng,M
CUST000203,1.625967039089654,3.4811663499269536,1664.130948877543,10.687388654707785,33.31346249017027,39256.17945818229,Đà Nẵng,M
CUST000204,2.6691031859441607,-3.7840267640013088,7781.238643232065,21.85614621954381,44.40821709124498,82922.31633089163,TP.HCM,M
CUST000205,-3.871534821155808,0.13877738785618535,3753.436647730089,19.166666932333403,21.29743410792114,62193.292183675105,Đà Nẵng,M
CUST000206,-3.972049542007502,0.29266353813670776,4918.215078266197,7.814893732889858,34.93383755846512,68188.87675064759,Hải Phòng,M
CUST000207,-4.138467407026327,0.2142001482276276,5067.33047698663,13.637583689024932,46.90728648979845,38605.04044723467,Cần Thơ,F
CUST000208,2.092781252267754,-3.639744491860193,8221.511535004274,27.23223119312458,44.39467516539336,78641.64936516472,Cần Thơ,M
CUST000209,1.804182698496423,4.008713342589934,3927.1380761614155,10.775845678150494,38.69010871880111,26759.31156076456,TP.HCM,M
CUST000210,1.6003463960439381,-3.803137663635664,6840.497538990958,25.469149253605362,60.78033741431847,80422.16731778873,Hải Phòng,M
